Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close
2018-12-29,3932.49,3963.76,3820.41,3820.41,3220.39,3317.53,3111.03,3222.66
2018-12-28,3653.13,3956.14,3642.63,3923.92,3217.76,3314.88,3108.48,3220.12
2018-12-27,3854.69,3874.42,3645.45,3654.83,3215.32,3312.24,3106.05,3217.49
2018-12-26,3819.67,3893.36,3769.86,3857.30,3212.74,3309.64,3103.62,3215.05
2018-12-25,4081.03,4089.56,3760.02,3815.49,3210.18,3307.03,3101.09,3212.47
2018-12-24,4000.33,4271.79,4000.33,4078.60,3207.44,3304.28,3098.57,3209.91
2018-12-23,4020.99,4085.72,3976.41,3998.98,3204.75,3301.40,3095.88,3207.17
2018-12-22,3898.08,4014.18,3855.74,4014.18,3202.05,3298.66,3093.21,3204.48
2018-12-21,4133.70,4198.43,3850.95,3896.54,3199.44,3295.98,3090.63,3201.79
2018-12-20,3742.20,4191.23,3728.97,4134.44,3196.66,3293.15,3088.05,3199.18
2018-12-19,3706.82,3949.32,3687.23,3745.95,3194.16,3290.33,3085.55,3196.40
2018-12-18,3544.76,3701.35,3487.17,3696.06,3191.69,3287.69,3083.09,3193.89
2018-12-17,3253.12,3597.92,3253.12,3545.86,3189.32,3285.22,3080.76,3191.43
2018-12-16,3236.27,3305.75,3233.82,3252.84,3187.16,3282.82,3078.60,3189.06
2018-12-15,3244.00,3275.38,3191.30,3236.76,3185.04,3280.65,3076.46,3186.91
2018-12-14,3311.75,3329.56,3206.54,3242.48,3182.89,3278.50,3074.34,3184.78
2018-12-13,3487.88,3489.74,3298.13,3313.68,3180.68,3276.29,3072.21,3182.63
2018-12-12,3421.46,3534.23,3413.48,3486.95,3178.35,3273.96,3070.01,3180.42
2018-12-11,3497.55,3513.19,3392.25,3424.59,3176.06,3271.59,3067.73,3178.09
2018-12-10,3612.05,3647.33,3470.14,3502.66,3173.72,3269.24,3065.46,3175.80
2018-12-09,3473.23,3685.31,3469.09,3614.23,3171.30,3266.79,3063.14,3173.45
2018-12-08,3421.91,3506.04,3350.65,3476.11,3168.98,3264.33,3060.82,3171.03
2018-12-07,3512.59,3512.59,3280.23,3419.94,3166.69,3261.99,3058.58,3168.71
2018-12-06,3754.07,3874.97,3521.10,3521.10,3164.34,3259.64,3056.39,3166.43
2018-12-05,3958.89,3969.54,3753.99,3753.99,3161.82,3257.04,3054.03,3164.07
2018-12-04,3886.29,4075.63,3832.75,3956.89,3159.16,3254.37,3051.51,3161.55
2018-12-03,4147.32,4155.98,3840.45,3894.13,3156.55,3251.64,3048.93,3158.88
2018-12-02,4200.73,4301.52,4110.98,4139.88,3153.75,3248.84,3046.34,3156.27
2018-12-01,4024.46,4309.38,3969.71,4214.67,3150.90,3245.94,3043.56,3153.48
2018-11-30,4289.09,4322.98,3942.82,4017.27,3148.19,3243.02,3040.88,3150.62
2018-11-29,4269.00,4413.02,4145.77,4278.85,3145.29,3240.11,3038.22,3147.92
2018-11-28,3822.47,4385.90,3822.47,4257.42,3142.41,3237.13,3035.42,3145.03
2018-11-27,3765.95,3862.96,3661.01,3820.72,3139.87,3234.19,3032.85,3142.15
2018-11-26,4015.07,4107.14,3643.92,3779.13,3137.37,3231.62,3030.42,3139.61
2018-11-25,3880.78,4120.87,3585.06,4009.97,3134.69,3228.91,3028.00,3137.11
2018-11-24,4347.69,4413.09,3795.16,3880.76,3132.09,3226.15,3025.61,3134.42
2018-11-23,4360.70,4396.42,4195.68,4347.11,3129.15,3223.17,3023.06,3131.83
2018-11-22,4611.57,4629.64,4365.64,4365.94,3126.20,3220.20,3020.23,3128.89
2018-11-21,4465.54,4675.73,4343.98,4602.17,3123.07,3217.06,3017.27,3125.94
2018-11-20,4863.93,4951.61,4272.11,4451.87,3120.03,3213.89,3014.32,3122.81
2018-11-19,5620.78,5620.78,4842.91,4871.49,3116.71,3210.50,3011.41,3119.78
2018-11-18,5559.74,5653.61,5559.74,5623.54,3112.85,3206.64,3008.10,3116.46
2018-11-17,5578.58,5578.58,5519.56,5554.33,3109.02,3202.76,3004.27,3112.59
2018-11-16,5645.32,5657.02,5498.94,5575.55,3105.18,3198.93,3000.47,3108.77
2018-11-15,5736.15,5774.82,5358.38,5648.03,3101.30,3195.04,2996.68,3104.93
2018-11-14,6351.24,6371.55,5544.09,5738.35,3097.33,3191.08,2992.98,3101.05
2018-11-13,6373.19,6395.27,6342.67,6359.49,3092.95,3186.69,2989.14,3097.08
2018-11-12,6411.76,6434.21,6360.47,6371.27,3088.59,3182.32,2984.77,3092.70
2018-11-11,6413.63,6423.25,6350.17,6411.27,3084.20,3177.91,2980.42,3088.34
2018-11-10,6386.13,6437.28,6385.31,6409.22,3079.82,3173.52,2976.07,3083.95
2018-11-09,6442.60,6456.46,6373.37,6385.62,3075.46,3169.13,2971.70,3079.57
2018-11-08,6522.27,6536.92,6438.53,6453.72,3071.06,3164.73,2967.35,3075.21
2018-11-07,6468.50,6552.16,6468.31,6530.14,3066.61,3160.27,2962.95,3070.81
2018-11-06,6433.38,6463.55,6408.16,6461.01,3062.20,3155.80,2958.54,3066.35
2018-11-05,6363.62,6480.59,6363.62,6419.66,3057.80,3151.39,2954.15,3061.94
2018-11-04,6365.47,6388.63,6294.57,6376.13,3053.44,3146.96,2949.80,3057.55
2018-11-03,6387.24,6400.07,6342.37,6361.26,3049.09,3142.60,2945.49,3053.19
2018-11-02,6378.92,6396.86,6327.38,6388.44,3044.76,3138.25,2941.16,3048.84
2018-11-01,6318.14,6547.14,6311.83,6377.78,3040.42,3133.91,2936.86,3044.50
2018-10-31,6336.99,6349.16,6316.88,6317.61,3036.14,3129.46,2932.58,3040.17
2018-10-30,6337.04,6364.99,6310.14,6334.27,3031.84,3125.16,2928.29,3035.89
2018-10-29,6492.35,6503.60,6306.99,6332.63,3027.53,3120.84,2924.00,3031.59
2018-10-28,6482.66,6502.28,6447.91,6486.39,3023.12,3116.42,2919.72,3027.29
2018-10-27,6480.84,6507.41,6453.53,6480.38,3018.72,3112.00,2915.33,3022.88
2018-10-26,6468.44,6498.29,6449.61,6474.75,3014.32,3107.59,2910.95,3018.47
2018-10-25,6484.65,6504.65,6447.03,6476.29,3009.93,3103.19,2906.57,3014.08
2018-10-24,6478.89,6521.99,6468.86,6495.84,3005.53,3098.77,2902.19,3009.68
2018-10-23,6472.36,6506.01,6451.27,6475.74,3001.14,3094.35,2897.80,3005.27
2018-10-22,6486.05,6543.80,6462.98,6487.16,2996.75,3089.94,2893.42,3000.89
2018-10-21,6490.09,6556.38,6476.00,6482.35,2992.35,3085.51,2889.04,2996.49
2018-10-20,6460.92,6497.72,6449.00,6489.19,2987.95,3081.06,2884.64,2992.09
2018-10-19,6478.07,6493.68,6445.31,6465.41,2983.56,3076.66,2880.26,2987.69
2018-10-18,6542.33,6567.54,6450.04,6476.71,2979.16,3072.24,2875.87,2983.30
2018-10-17,6590.52,6601.21,6517.45,6544.43,2974.71,3067.78,2871.48,2978.89
2018-10-16,6601.41,6673.59,6571.37,6596.11,2970.24,3063.31,2867.05,2974.45
2018-10-15,6292.64,6965.06,6258.68,6596.54,2965.77,3058.79,2862.59,2969.97
2018-10-14,6288.49,6363.21,6280.15,6290.93,2961.52,3054.06,2858.37,2965.50
2018-10-13,6278.08,6308.51,6259.81,6285.99,2957.28,3049.77,2854.13,2961.26
2018-10-12,6239.25,6328.50,6236.47,6274.58,2953.05,3045.52,2849.91,2957.02
2018-10-11,6586.74,6586.74,6243.74,6256.24,2948.84,3041.25,2845.70,2952.79
2018-10-10,6640.29,6640.29,6538.96,6585.53,2944.38,3036.81,2841.48,2948.57
2018-10-09,6653.08,6661.41,6606.94,6642.64,2939.89,3032.31,2837.06,2944.11
2018-10-08,6600.19,6675.06,6576.04,6652.23,2935.40,3027.81,2832.59,2939.62
2018-10-07,6590.68,6641.49,6557.04,6602.95,2930.95,3023.32,2828.15,2935.13
2018-10-06,6622.45,6628.54,6577.80,6588.31,2926.51,3018.84,2823.73,2930.68
2018-10-05,6574.15,6623.62,6557.41,6622.48,2922.05,3014.38,2819.30,2926.24
2018-10-04,6497.91,6603.31,6497.91,6576.69,2917.62,3009.92,2814.88,2921.78
2018-10-03,6553.86,6571.46,6454.03,6502.59,2913.25,3005.47,2810.50,2917.35
2018-10-02,6593.24,6611.84,6537.90,6556.10,2908.84,3001.05,2806.15,2912.97
2018-10-01,6619.85,6653.30,6549.08,6589.62,2904.40,2996.60,2801.75,2908.56
2018-09-30,6604.71,6643.78,6566.54,6625.56,2899.94,2992.12,2797.34,2904.12
2018-09-29,6643.10,6643.10,6511.65,6601.96,2895.49,2987.65,2792.92,2899.66
2018-09-28,6678.75,6785.03,6598.32,6644.13,2891.01,2983.18,2788.54,2895.21
2018-09-27,6495.29,6712.10,6464.95,6676.75,2886.51,2978.61,2784.08,2890.74
2018-09-26,6452.79,6585.91,6397.89,6495.00,2882.13,2974.08,2779.72,2886.23
2018-09-25,6603.64,6603.64,6381.86,6446.47,2877.79,2969.65,2775.42,2881.86
2018-09-24,6704.77,6713.56,6580.90,6595.41,2873.34,2965.21,2771.12,2877.52
2018-09-23,6715.32,6766.15,6679.42,6710.63,2868.82,2960.69,2766.69,2873.08
2018-09-22,6735.05,6814.56,6616.80,6721.98,2864.27,2956.13,2762.17,2868.55
2018-09-21,6513.87,6794.33,6496.36,6734.95,2859.71,2951.52,2757.69,2864.00
2018-09-20,6398.85,6529.26,6395.95,6519.67,2855.32,2946.92,2753.30,2859.44
2018-09-19,6371.85,6448.46,6208.34,6398.54,2851.02,2942.53,2748.98,2855.04
2018-09-18,6280.91,6384.18,6265.71,6371.30,2846.73,2938.20,2744.82,2850.74
2018-09-17,6514.06,6540.21,6257.52,6281.20,2842.52,2933.92,2740.61,2846.45
2018-09-16,6536.68,6544.33,6460.10,6517.18,2838.15,2929.54,2736.41,2842.24
2018-09-15,6509.40,6561.72,6493.55,6543.20,2833.75,2925.15,2732.06,2837.87
2018-09-14,6515.41,6596.10,6456.17,6512.71,2829.38,2920.75,2727.69,2833.46
2018-09-13,6354.24,6535.41,6354.24,6517.31,2825.03,2916.34,2723.35,2829.09
2018-09-12,6317.01,6363.87,6265.09,6351.80,2820.79,2912.00,2719.10,2824.74
2018-09-11,6331.88,6398.92,6260.21,6321.20,2816.55,2907.76,2714.88,2820.50
2018-09-10,6301.57,6374.98,6292.76,6329.70,2812.28,2903.45,2710.67,2816.25
2018-09-09,6223.38,6446.26,6201.22,6300.86,2808.04,2899.17,2706.43,2811.99
2018-09-08,6460.17,6534.25,6197.52,6225.98,2803.84,2894.82,2702.25,2807.75
2018-09-07,6528.92,6555.29,6396.87,6467.07,2799.47,2890.40,2698.07,2803.55
2018-09-06,6755.14,6755.14,6404.72,6529.17,2795.06,2885.97,2693.74,2799.18
2018-09-05,7361.46,7388.43,6792.83,6792.83,2790.48,2881.40,2689.41,2794.76
2018-09-04,7263.00,7388.26,7255.44,7361.66,2785.46,2876.37,2684.79,2790.15
2018-09-03,7279.03,7317.94,7208.15,7260.06,2780.50,2871.32,2679.84,2785.13
2018-09-02,7189.58,7306.31,7132.16,7272.72,2775.53,2866.34,2674.93,2780.18
2018-09-01,7044.81,7242.29,7038.05,7193.25,2770.63,2861.35,2670.06,2775.22
2018-08-31,6973.97,7057.17,6920.16,7037.58,2765.84,2856.42,2665.26,2770.31
2018-08-30,7043.76,7072.69,6834.69,6978.23,2761.11,2851.63,2660.56,2765.53
2018-08-29,7091.71,7113.30,6970.82,7047.16,2756.31,2846.83,2655.92,2760.79
2018-08-28,6891.08,7109.56,6882.34,7096.28,2751.50,2842.00,2651.18,2755.99
2018-08-27,6710.80,6884.64,6689.71,6884.64,2746.83,2837.18,2646.51,2751.18
2018-08-26,6754.64,6774.75,6620.75,6707.26,2742.29,2832.52,2641.99,2746.52
2018-08-25,6719.95,6789.63,6700.96,6763.19,2737.72,2827.94,2637.50,2741.98
2018-08-24,6551.52,6719.96,6498.64,6719.96,2733.17,2823.35,2632.96,2737.40
2018-08-23,6371.34,6546.54,6371.34,6534.88,2728.75,2818.81,2628.57,2732.85
2018-08-22,6486.25,6816.79,6310.11,6376.71,2724.47,2814.41,2624.28,2728.44
2018-08-21,6301.07,6500.87,6298.24,6488.76,2720.12,2809.81,2620.04,2724.16
2018-08-20,6500.51,6536.92,6297.93,6308.53,2715.89,2805.45,2615.81,2719.80
2018-08-19,6422.57,6537.98,6361.55,6506.07,2711.52,2801.06,2611.59,2715.57
2018-08-18,6583.43,6617.35,6353.73,6423.76,2707.22,2796.67,2607.32,2711.20
2018-08-17,6340.91,6582.50,6324.97,6580.63,2702.79,2792.23,2603.05,2706.89
2018-08-16,6294.23,6473.50,6276.41,6334.73,2698.53,2787.80,2598.80,2702.46
2018-08-15,6221.42,6588.49,6221.42,6308.52,2694.32,2783.46,2594.58,2698.21
2018-08-14,6287.66,6287.94,5971.05,6199.71,2690.16,2779.04,2590.42,2693.99
2018-08-13,6341.36,6537.05,6225.72,6297.57,2685.95,2774.85,2586.43,2689.84
2018-08-12,6283.65,6409.85,6237.50,6322.69,2681.69,2770.46,2582.25,2685.63
2018-08-11,6185.79,6455.74,6109.03,6295.73,2677.46,2766.15,2578.05,2681.38
2018-08-10,6571.42,6591.26,6124.52,6184.71,2673.30,2761.80,2573.94,2677.14
2018-08-09,6305.56,6625.73,6249.07,6568.23,2668.87,2757.36,2569.82,2672.98
2018-08-08,6746.85,6746.85,6226.22,6305.80,2664.61,2752.90,2565.60,2668.55
2018-08-07,6958.32,7146.56,6748.24,6753.12,2660.03,2748.34,2561.39,2664.30
2018-08-06,7062.94,7166.55,6890.54,6951.80,2655.30,2743.48,2556.80,2659.72
2018-08-05,7031.08,7102.77,6940.70,7068.48,2650.48,2738.60,2552.09,2654.99
2018-08-04,7438.67,7497.49,6984.07,7032.85,2645.70,2733.77,2547.34,2650.17
2018-08-03,7562.14,7562.14,7328.65,7434.39,2640.64,2728.68,2542.58,2645.38
2018-08-02,7634.19,7712.77,7523.44,7567.15,2635.51,2723.55,2537.60,2640.32
2018-08-01,7769.04,7769.04,7504.95,7624.91,2630.33,2718.31,2532.50,2635.19
2018-07-31,8181.20,8181.53,7696.93,7780.44,2625.06,2713.04,2527.41,2630.01
2018-07-30,8221.58,8235.50,7917.50,8180.48,2619.48,2707.48,2522.18,2624.73
2018-07-29,8205.82,8272.26,8141.18,8218.46,2613.88,2701.87,2516.79,2619.16
2018-07-28,8169.06,8222.85,8110.77,8192.15,2608.30,2696.25,2511.24,2613.56
2018-07-27,7950.40,8262.66,7839.76,8165.01,2602.75,2690.67,2505.73,2607.99
2018-07-26,8176.85,8290.33,7878.71,7951.58,2597.37,2685.06,2500.42,2602.45
2018-07-25,8379.66,8416.87,8086.36,8181.39,2591.83,2679.44,2495.08,2597.06
2018-07-24,7716.51,8424.27,7705.50,8424.27,2586.16,2673.74,2489.61,2591.52
2018-07-23,7414.71,7771.50,7409.10,7711.11,2580.93,2668.04,2484.39,2585.81
